code_module,code_presentation,id_student,date_registration_int,date_registration,date_registration_key,date_unregistration_int,date_unregistration,date_unregistration_key
BBB,2013J,375882,-66,5/10/2014,1052014,0,7/15/2014,1572014
BBB,2013J,375960,-125,3/12/2014,1232014,,,
BBB,2013J,375993,-72,5/4/2014,452014,,,
BBB,2013J,376067,-132,3/5/2014,532014,,,
BBB,2013J,376109,-121,3/16/2014,1632014,,,
BBB,2013J,376117,-129,3/8/2014,832014,,,
BBB,2013J,376280,-36,6/9/2014,962014,,,
BBB,2013J,376439,-60,5/16/2014,1652014,,,
BBB,2013J,376581,-121,3/16/2014,1632014,,,
BBB,2013J,376617,-129,3/8/2014,832014,,,
BBB,2013J,376701,-128,3/9/2014,932014,,,
BBB,2013J,376758,-74,5/2/2014,252014,,,
BBB,2013J,376868,-128,3/9/2014,932014,32,8/16/2014,1682014
BBB,2013J,377046,-38,6/7/2014,762014,,,
BBB,2013J,377244,-94,4/12/2014,1242014,,,
BBB,2013J,377274,-92,4/14/2014,1442014,-38,6/7/2014,762014
BBB,2013J,377469,-51,5/25/2014,2552014,,,
BBB,2013J,377546,-79,4/27/2014,2742014,67,9/20/2014,2092014
BBB,2013J,377695,-128,3/9/2014,932014,,,
BBB,2013J,377705,-128,3/9/2014,932014,,,
BBB,2013J,377759,-113,3/24/2014,2432014,,,
BBB,2013J,377846,-123,3/14/2014,1432014,,,
BBB,2013J,377905,-125,3/12/2014,1232014,,,
BBB,2013J,377929,-31,6/14/2014,1462014,,,
BBB,2013J,378388,-102,4/4/2014,442014,-43,6/2/2014,262014
BBB,2013J,378462,-114,3/23/2014,2332014,,,
BBB,2013J,378543,-125,3/12/2014,1232014,-15,6/30/2014,3062014
BBB,2013J,378576,-123,3/14/2014,1432014,,,
BBB,2013J,378705,-123,3/14/2014,1432014,-32,6/13/2014,1362014
BBB,2013J,378721,-51,5/25/2014,2552014,,,
BBB,2013J,378728,-124,3/13/2014,1332014,,,
BBB,2013J,378809,-122,3/15/2014,1532014,,,
BBB,2013J,378825,-123,3/14/2014,1432014,-108,3/29/2014,2932014
BBB,2013J,378884,-31,6/14/2014,1462014,-2,7/13/2014,1372014
BBB,2013J,378920,-79,4/27/2014,2742014,,,
BBB,2013J,378946,-121,3/16/2014,1632014,,,
BBB,2013J,378950,-123,3/14/2014,1432014,84,10/7/2014,7102014
BBB,2013J,378953,-114,3/23/2014,2332014,,,
BBB,2013J,378969,-30,6/15/2014,1562014,0,7/15/2014,1572014
BBB,2013J,379023,-81,4/25/2014,2542014,,,
BBB,2013J,379042,-122,3/15/2014,1532014,-106,3/31/2014,3132014
BBB,2013J,379070,-19,6/26/2014,2662014,,,
BBB,2013J,379107,-116,3/21/2014,2132014,,,
BBB,2013J,379113,-122,3/15/2014,1532014,,,
BBB,2013J,379124,-17,6/28/2014,2862014,,,
BBB,2013J,379185,-121,3/16/2014,1632014,-19,6/26/2014,2662014
BBB,2013J,379199,-89,4/17/2014,1742014,0,7/15/2014,1572014
BBB,2013J,379210,-101,4/5/2014,542014,,,
BBB,2013J,379212,-89,4/17/2014,1742014,,,
BBB,2013J,379234,-95,4/11/2014,1142014,,,
BBB,2013J,379255,-60,5/16/2014,1652014,,,
BBB,2013J,379265,-74,5/2/2014,252014,,,
BBB,2013J,379278,-52,5/24/2014,2452014,,,
BBB,2013J,379311,-120,3/17/2014,1732014,,,
BBB,2013J,379330,-22,6/23/2014,2362014,199,1/30/2015,3012015
BBB,2013J,379336,-116,3/21/2014,2132014,-107,3/30/2014,3032014
BBB,2013J,379402,-15,6/30/2014,3062014,,,
BBB,2013J,379405,-117,3/20/2014,2032014,,,
BBB,2013J,379406,-100,4/6/2014,642014,,,
BBB,2013J,379528,-116,3/21/2014,2132014,,,
BBB,2013J,379558,-102,4/4/2014,442014,6,7/21/2014,2172014
BBB,2013J,379563,-81,4/25/2014,2542014,-25,6/20/2014,2062014
BBB,2013J,379720,-117,3/20/2014,2032014,-15,6/30/2014,3062014
BBB,2013J,379769,-117,3/20/2014,2032014,-2,7/13/2014,1372014
BBB,2013J,379785,-9,7/6/2014,672014,,,
BBB,2013J,379843,-116,3/21/2014,2132014,160,12/22/2014,22122014
BBB,2013J,379844,-29,6/16/2014,1662014,,,
BBB,2013J,379861,-25,6/20/2014,2062014,,,
BBB,2013J,379983,-115,3/22/2014,2232014,-2,7/13/2014,1372014
BBB,2013J,380138,-115,3/22/2014,2232014,-23,6/22/2014,2262014
BBB,2013J,380151,-59,5/17/2014,1752014,,,
BBB,2013J,380161,-88,4/18/2014,1842014,-4,7/11/2014,1172014
BBB,2013J,380184,-108,3/29/2014,2932014,45,8/29/2014,2982014
BBB,2013J,380204,-92,4/14/2014,1442014,,,
BBB,2013J,380205,-108,3/29/2014,2932014,,,
BBB,2013J,380238,-31,6/14/2014,1462014,,,
BBB,2013J,380239,-113,3/24/2014,2432014,-86,4/20/2014,2042014
BBB,2013J,380240,-95,4/11/2014,1142014,,,
BBB,2013J,380253,-36,6/9/2014,962014,,,
BBB,2013J,380341,-28,6/17/2014,1762014,65,9/18/2014,1892014
BBB,2013J,380429,-25,6/20/2014,2062014,12,7/27/2014,2772014
BBB,2013J,380435,-74,5/2/2014,252014,-11,7/4/2014,472014
BBB,2013J,380515,-91,4/15/2014,1542014,0,7/15/2014,1572014
BBB,2013J,380599,-109,3/28/2014,2832014,,,
BBB,2013J,380662,-53,5/23/2014,2352014,,,
BBB,2013J,380668,-22,6/23/2014,2362014,,,
BBB,2013J,380681,-37,6/8/2014,862014,70,9/23/2014,2392014
BBB,2013J,380710,-32,6/13/2014,1362014,,,
BBB,2013J,380894,-30,6/15/2014,1562014,,,
BBB,2013J,380919,-89,4/17/2014,1742014,-46,5/30/2014,3052014
BBB,2013J,380921,-109,3/28/2014,2832014,-82,4/24/2014,2442014
BBB,2013J,380952,-65,5/11/2014,1152014,,,
BBB,2013J,380953,-52,5/24/2014,2452014,,,
BBB,2013J,381058,-108,3/29/2014,2932014,35,8/19/2014,1982014
BBB,2013J,381185,-87,4/19/2014,1942014,,,
BBB,2013J,381240,-91,4/15/2014,1542014,,,
BBB,2013J,381257,-87,4/19/2014,1942014,-50,5/26/2014,2652014
BBB,2013J,381365,-31,6/14/2014,1462014,93,10/16/2014,16102014
BBB,2013J,381414,-88,4/18/2014,1842014,,,
BBB,2013J,381428,-106,3/31/2014,3132014,-10,7/5/2014,572014
BBB,2013J,381439,-44,6/1/2014,162014,,,
BBB,2013J,381525,-56,5/20/2014,2052014,,,
BBB,2013J,381528,-91,4/15/2014,1542014,,,
BBB,2013J,381529,-25,6/20/2014,2062014,,,
BBB,2013J,381533,-74,5/2/2014,252014,,,
BBB,2013J,381539,-89,4/17/2014,1742014,-18,6/27/2014,2762014
BBB,2013J,381541,-45,5/31/2014,3152014,,,
BBB,2013J,381544,-63,5/13/2014,1352014,,,
BBB,2013J,381586,-72,5/4/2014,452014,,,
BBB,2013J,381640,-28,6/17/2014,1762014,37,8/21/2014,2182014
BBB,2013J,381642,-106,3/31/2014,3132014,-23,6/22/2014,2262014
BBB,2013J,381646,-38,6/7/2014,762014,73,9/26/2014,2692014
BBB,2013J,381669,-101,4/5/2014,542014,,,
BBB,2013J,381722,-38,6/7/2014,762014,,,
BBB,2013J,381882,-80,4/26/2014,2642014,,,
BBB,2013J,381909,-81,4/25/2014,2542014,,,
BBB,2013J,381917,-95,4/11/2014,1142014,,,
BBB,2013J,381927,-53,5/23/2014,2352014,,,
BBB,2013J,381959,-66,5/10/2014,1052014,,,
BBB,2013J,381983,-45,5/31/2014,3152014,,,
BBB,2013J,382051,-65,5/11/2014,1152014,,,
BBB,2013J,382086,-51,5/25/2014,2552014,,,
BBB,2013J,382095,-95,4/11/2014,1142014,,,
BBB,2013J,382125,-65,5/11/2014,1152014,,,
BBB,2013J,382156,-49,5/27/2014,2752014,,,
BBB,2013J,382160,-95,4/11/2014,1142014,,,
BBB,2013J,382339,-99,4/7/2014,742014,0,7/15/2014,1572014
BBB,2013J,382378,-67,5/9/2014,952014,,,
BBB,2013J,382408,-42,6/3/2014,362014,,,
BBB,2013J,382432,-38,6/7/2014,762014,,,
BBB,2013J,382497,-22,6/23/2014,2362014,,,
BBB,2013J,382575,-56,5/20/2014,2052014,,,
BBB,2013J,382641,-46,5/30/2014,3052014,,,
BBB,2013J,382738,-100,4/6/2014,642014,,,
BBB,2013J,382742,-72,5/4/2014,452014,0,7/15/2014,1572014
BBB,2013J,382857,-28,6/17/2014,1762014,,,
BBB,2013J,382877,-60,5/16/2014,1652014,,,
BBB,2013J,382879,-95,4/11/2014,1142014,,,
BBB,2013J,382910,-3,7/12/2014,1272014,110,11/2/2014,2112014
BBB,2013J,382920,-99,4/7/2014,742014,0,7/15/2014,1572014
BBB,2013J,382947,-95,4/11/2014,1142014,-53,5/23/2014,2352014
BBB,2013J,382979,-29,6/16/2014,1662014,,,
BBB,2013J,383015,-12,7/3/2014,372014,-3,7/12/2014,1272014
BBB,2013J,383018,-84,4/22/2014,2242014,,,
BBB,2013J,383140,-84,4/22/2014,2242014,,,
BBB,2013J,383158,-46,5/30/2014,3052014,,,
BBB,2013J,383180,-99,4/7/2014,742014,,,
BBB,2013J,383239,-29,6/16/2014,1662014,,,
BBB,2013J,383241,-67,5/9/2014,952014,,,
BBB,2013J,383254,-44,6/1/2014,162014,,,
BBB,2013J,383303,-31,6/14/2014,1462014,115,11/7/2014,7112014
BBB,2013J,383311,-45,5/31/2014,3152014,,,
BBB,2013J,383316,-79,4/27/2014,2742014,,,
BBB,2013J,383347,-84,4/22/2014,2242014,,,
BBB,2013J,383372,-56,5/20/2014,2052014,,,
BBB,2013J,383388,-37,6/8/2014,862014,,,
BBB,2013J,383420,-91,4/15/2014,1542014,,,
BBB,2013J,383445,-63,5/13/2014,1352014,-2,7/13/2014,1372014
BBB,2013J,383517,-95,4/11/2014,1142014,-16,6/29/2014,2962014
BBB,2013J,383541,-37,6/8/2014,862014,16,7/31/2014,3172014
BBB,2013J,383558,-31,6/14/2014,1462014,,,
BBB,2013J,383571,-95,4/11/2014,1142014,241,3/13/2015,1332015
BBB,2013J,383600,-95,4/11/2014,1142014,,,
BBB,2013J,383602,-95,4/11/2014,1142014,0,7/15/2014,1572014
BBB,2013J,383608,-58,5/18/2014,1852014,,,
BBB,2013J,383629,-89,4/17/2014,1742014,213,2/13/2015,1322015
BBB,2013J,383643,-95,4/11/2014,1142014,0,7/15/2014,1572014
BBB,2013J,383694,-32,6/13/2014,1362014,,,
BBB,2013J,383701,-94,4/12/2014,1242014,,,
BBB,2013J,383723,-84,4/22/2014,2242014,,,
BBB,2013J,383748,-94,4/12/2014,1242014,0,7/15/2014,1572014
BBB,2013J,383778,-56,5/20/2014,2052014,93,10/16/2014,16102014
BBB,2013J,383785,-58,5/18/2014,1852014,,,
BBB,2013J,383828,-24,6/21/2014,2162014,,,
BBB,2013J,383907,-22,6/23/2014,2362014,,,
BBB,2013J,383921,-45,5/31/2014,3152014,,,
BBB,2013J,383946,-45,5/31/2014,3152014,47,8/31/2014,3182014
BBB,2013J,383967,-45,5/31/2014,3152014,97,10/20/2014,20102014
BBB,2013J,383971,-59,5/17/2014,1752014,59,9/12/2014,1292014
BBB,2013J,383978,-45,5/31/2014,3152014,,,
BBB,2013J,384026,-36,6/9/2014,962014,,,
BBB,2013J,384035,-89,4/17/2014,1742014,,,
BBB,2013J,384099,-91,4/15/2014,1542014,,,
BBB,2013J,384106,-32,6/13/2014,1362014,-11,7/4/2014,472014
BBB,2013J,384107,-67,5/9/2014,952014,,,
BBB,2013J,384153,-91,4/15/2014,1542014,,,
BBB,2013J,384203,-89,4/17/2014,1742014,,,
BBB,2013J,384227,-67,5/9/2014,952014,,,
BBB,2013J,384246,-15,6/30/2014,3062014,,,
BBB,2013J,384266,-3,7/12/2014,1272014,,,
BBB,2013J,384295,-45,5/31/2014,3152014,,,
BBB,2013J,384331,-67,5/9/2014,952014,,,
BBB,2013J,384372,-52,5/24/2014,2452014,72,9/25/2014,2592014
BBB,2013J,384499,-71,5/5/2014,552014,,,
BBB,2013J,384636,-24,6/21/2014,2162014,,,
BBB,2013J,384678,-45,5/31/2014,3152014,,,
BBB,2013J,384725,-35,6/10/2014,1062014,,,
BBB,2013J,384797,-24,6/21/2014,2162014,,,
BBB,2013J,384866,-81,4/25/2014,2542014,,,
BBB,2013J,384884,-43,6/2/2014,262014,,,
BBB,2013J,384909,-88,4/18/2014,1842014,,,
BBB,2013J,384999,-50,5/26/2014,2652014,,,
BBB,2013J,385019,-90,4/16/2014,1642014,,,
BBB,2013J,385033,-91,4/15/2014,1542014,,,
BBB,2013J,385034,-57,5/19/2014,1952014,101,10/24/2014,24102014
BBB,2013J,385040,-88,4/18/2014,1842014,,,
BBB,2013J,385120,-22,6/23/2014,2362014,,,
BBB,2013J,385195,-88,4/18/2014,1842014,110,11/2/2014,2112014
BBB,2013J,385209,-53,5/23/2014,2352014,,,
BBB,2013J,385218,-88,4/18/2014,1842014,11,7/26/2014,2672014
BBB,2013J,385228,-73,5/3/2014,352014,-8,7/7/2014,772014
BBB,2013J,385341,-81,4/25/2014,2542014,-30,6/15/2014,1562014
BBB,2013J,385387,-88,4/18/2014,1842014,,,
BBB,2013J,385405,-74,5/2/2014,252014,,,
BBB,2013J,385495,-17,6/28/2014,2862014,,,
BBB,2013J,385547,-25,6/20/2014,2062014,,,
BBB,2013J,385563,-86,4/20/2014,2042014,,,
BBB,2013J,385578,-73,5/3/2014,352014,,,
BBB,2013J,385681,-73,5/3/2014,352014,,,
BBB,2013J,385820,-30,6/15/2014,1562014,,,
BBB,2013J,385927,-87,4/19/2014,1942014,,,
BBB,2013J,385937,-87,4/19/2014,1942014,79,10/2/2014,2102014
BBB,2013J,385947,-66,5/10/2014,1052014,,,
BBB,2013J,385980,-62,5/14/2014,1452014,11,7/26/2014,2672014
BBB,2013J,386121,-63,5/13/2014,1352014,,,
BBB,2013J,386140,-52,5/24/2014,2452014,,,
BBB,2013J,386180,-85,4/21/2014,2142014,,,
BBB,2013J,386189,-85,4/21/2014,2142014,-80,4/26/2014,2642014
BBB,2013J,386348,-62,5/14/2014,1452014,,,
BBB,2013J,386374,-85,4/21/2014,2142014,0,7/15/2014,1572014
BBB,2013J,386389,-79,4/27/2014,2742014,,,
BBB,2013J,386671,-24,6/21/2014,2162014,,,
BBB,2013J,386833,-22,6/23/2014,2362014,38,8/22/2014,2282014
BBB,2013J,386849,-30,6/15/2014,1562014,25,8/9/2014,982014
BBB,2013J,386880,-74,5/2/2014,252014,,,
BBB,2013J,386889,-65,5/11/2014,1152014,-24,6/21/2014,2162014
BBB,2013J,386904,-84,4/22/2014,2242014,,,
BBB,2013J,386912,-24,6/21/2014,2162014,,,
BBB,2013J,386924,-37,6/8/2014,862014,,,
BBB,2013J,386952,-65,5/11/2014,1152014,0,7/15/2014,1572014
BBB,2013J,386956,-54,5/22/2014,2252014,-47,5/29/2014,2952014
BBB,2013J,386957,-56,5/20/2014,2052014,,,
BBB,2013J,386985,-84,4/22/2014,2242014,,,
BBB,2013J,387009,-50,5/26/2014,2652014,,,
BBB,2013J,387174,-67,5/9/2014,952014,,,
BBB,2013J,387276,-80,4/26/2014,2642014,0,7/15/2014,1572014
BBB,2013J,387289,-81,4/25/2014,2542014,,,
BBB,2013J,387294,-83,4/23/2014,2342014,,,
BBB,2013J,387335,-35,6/10/2014,1062014,,,
BBB,2013J,387359,-57,5/19/2014,1952014,12,7/27/2014,2772014
BBB,2013J,387364,-31,6/14/2014,1462014,,,
BBB,2013J,387378,-44,6/1/2014,162014,,,
BBB,2013J,387406,-65,5/11/2014,1152014,,,
BBB,2013J,387446,-81,4/25/2014,2542014,,,
BBB,2013J,387447,-81,4/25/2014,2542014,,,
BBB,2013J,387453,-43,6/2/2014,262014,,,
BBB,2013J,387507,-43,6/2/2014,262014,,,
BBB,2013J,387533,-79,4/27/2014,2742014,,,
BBB,2013J,387537,-38,6/7/2014,762014,,,
BBB,2013J,387550,-80,4/26/2014,2642014,148,12/10/2014,10122014
BBB,2013J,387635,-80,4/26/2014,2642014,-52,5/24/2014,2452014
BBB,2013J,387648,-46,5/30/2014,3052014,215,2/15/2015,1522015
BBB,2013J,387652,-80,4/26/2014,2642014,-18,6/27/2014,2762014
BBB,2013J,387656,-80,4/26/2014,2642014,,,
BBB,2013J,387700,-80,4/26/2014,2642014,,,
BBB,2013J,387702,-80,4/26/2014,2642014,-1,7/14/2014,1472014
BBB,2013J,387773,-80,4/26/2014,2642014,,,
BBB,2013J,387941,-53,5/23/2014,2352014,,,
BBB,2013J,387944,-80,4/26/2014,2642014,-17,6/28/2014,2862014
BBB,2013J,387954,-80,4/26/2014,2642014,,,
BBB,2013J,387963,-42,6/3/2014,362014,101,10/24/2014,24102014
BBB,2013J,388014,-17,6/28/2014,2862014,,,
BBB,2013J,388041,-79,4/27/2014,2742014,,,
BBB,2013J,388052,-31,6/14/2014,1462014,,,
BBB,2013J,388147,-60,5/16/2014,1652014,,,
BBB,2013J,388168,-56,5/20/2014,2052014,,,
BBB,2013J,388205,-67,5/9/2014,952014,,,
BBB,2013J,388252,-45,5/31/2014,3152014,,,
BBB,2013J,388259,-65,5/11/2014,1152014,,,
BBB,2013J,388323,-57,5/19/2014,1952014,,,
BBB,2013J,388360,-53,5/23/2014,2352014,9,7/24/2014,2472014
BBB,2013J,388410,-60,5/16/2014,1652014,,,
BBB,2013J,388432,-79,4/27/2014,2742014,,,
BBB,2013J,388484,-79,4/27/2014,2742014,,,
BBB,2013J,388538,-56,5/20/2014,2052014,,,
BBB,2013J,388549,-37,6/8/2014,862014,,,
BBB,2013J,388697,-79,4/27/2014,2742014,,,
BBB,2013J,388708,-28,6/17/2014,1762014,,,
BBB,2013J,388722,-74,5/2/2014,252014,,,
BBB,2013J,388738,-74,5/2/2014,252014,,,
BBB,2013J,388750,-71,5/5/2014,552014,-15,6/30/2014,3062014
BBB,2013J,388754,-46,5/30/2014,3052014,,,
BBB,2013J,388885,-22,6/23/2014,2362014,,,
BBB,2013J,388912,-32,6/13/2014,1362014,,,
BBB,2013J,388923,-56,5/20/2014,2052014,,,
BBB,2013J,388947,-66,5/10/2014,1052014,-30,6/15/2014,1562014
BBB,2013J,388975,-60,5/16/2014,1652014,,,
BBB,2013J,389025,-74,5/2/2014,252014,150,12/12/2014,12122014
BBB,2013J,389076,-27,6/18/2014,1862014,,,
BBB,2013J,389101,-62,5/14/2014,1452014,,,
BBB,2013J,389208,-74,5/2/2014,252014,76,9/29/2014,2992014
BBB,2013J,389249,-45,5/31/2014,3152014,62,9/15/2014,1592014
BBB,2013J,389250,-74,5/2/2014,252014,213,2/13/2015,1322015
BBB,2013J,389267,-32,6/13/2014,1362014,,,
BBB,2013J,389362,-25,6/20/2014,2062014,,,
BBB,2013J,389369,-60,5/16/2014,1652014,,,
BBB,2013J,389471,-22,6/23/2014,2362014,,,
BBB,2013J,389639,-73,5/3/2014,352014,,,
BBB,2013J,389680,-59,5/17/2014,1752014,,,
BBB,2013J,389759,-71,5/5/2014,552014,,,
BBB,2013J,389773,-43,6/2/2014,262014,,,
BBB,2013J,389853,-71,5/5/2014,552014,,,
BBB,2013J,390026,-28,6/17/2014,1762014,-25,6/20/2014,2062014
BBB,2013J,390029,-43,6/2/2014,262014,,,
BBB,2013J,390070,-31,6/14/2014,1462014,,,
BBB,2013J,390210,-32,6/13/2014,1362014,,,
BBB,2013J,390220,-22,6/23/2014,2362014,,,
BBB,2013J,390233,-15,6/30/2014,3062014,,,
BBB,2013J,390332,-28,6/17/2014,1762014,240,3/12/2015,1232015
BBB,2013J,390400,-71,5/5/2014,552014,,,
BBB,2013J,390440,-71,5/5/2014,552014,,,
BBB,2013J,390442,-66,5/10/2014,1052014,0,7/15/2014,1572014
BBB,2013J,390461,-46,5/30/2014,3052014,,,
BBB,2013J,390556,-46,5/30/2014,3052014,65,9/18/2014,1892014
BBB,2013J,390690,-67,5/9/2014,952014,,,
BBB,2013J,390849,-71,5/5/2014,552014,,,
BBB,2013J,390890,-67,5/9/2014,952014,0,7/15/2014,1572014
BBB,2013J,390942,-57,5/19/2014,1952014,,,
BBB,2013J,390958,-36,6/9/2014,962014,,,
BBB,2013J,391059,-30,6/15/2014,1562014,,,
BBB,2013J,391114,-67,5/9/2014,952014,,,
BBB,2013J,391153,-42,6/3/2014,362014,,,
BBB,2013J,391185,-67,5/9/2014,952014,-51,5/25/2014,2552014
BBB,2013J,391187,-53,5/23/2014,2352014,,,
BBB,2013J,391249,-56,5/20/2014,2052014,,,
BBB,2013J,391301,-67,5/9/2014,952014,,,
BBB,2013J,391343,-63,5/13/2014,1352014,,,
BBB,2013J,391419,-28,6/17/2014,1762014,,,
BBB,2013J,391466,-67,5/9/2014,952014,,,
BBB,2013J,391537,-43,6/2/2014,262014,30,8/14/2014,1482014
BBB,2013J,391556,-67,5/9/2014,952014,,,
BBB,2013J,391572,-60,5/16/2014,1652014,,,
BBB,2013J,391578,-49,5/27/2014,2752014,,,
BBB,2013J,391611,-66,5/10/2014,1052014,37,8/21/2014,2182014
BBB,2013J,391613,-29,6/16/2014,1662014,,,
BBB,2013J,391630,-67,5/9/2014,952014,79,10/2/2014,2102014
BBB,2013J,391638,-58,5/18/2014,1852014,,,
BBB,2013J,391822,-66,5/10/2014,1052014,-56,5/20/2014,2052014
BBB,2013J,391891,-45,5/31/2014,3152014,-26,6/19/2014,1962014
BBB,2013J,391924,-53,5/23/2014,2352014,5,7/20/2014,2072014
BBB,2013J,391937,-36,6/9/2014,962014,131,11/23/2014,23112014
BBB,2013J,392021,-66,5/10/2014,1052014,,,
BBB,2013J,392060,-36,6/9/2014,962014,,,
BBB,2013J,392207,-15,6/30/2014,3062014,,,
BBB,2013J,392210,-10,7/5/2014,572014,,,
BBB,2013J,392213,-27,6/18/2014,1862014,,,
BBB,2013J,392215,-66,5/10/2014,1052014,,,
BBB,2013J,392217,-66,5/10/2014,1052014,,,
BBB,2013J,392250,-66,5/10/2014,1052014,,,
BBB,2013J,392281,-66,5/10/2014,1052014,,,
BBB,2013J,392289,-46,5/30/2014,3052014,,,
BBB,2013J,392427,-65,5/11/2014,1152014,,,
BBB,2013J,392428,-65,5/11/2014,1152014,,,
BBB,2013J,392526,-46,5/30/2014,3052014,,,
BBB,2013J,392604,-43,6/2/2014,262014,90,10/13/2014,13102014
BBB,2013J,392614,-43,6/2/2014,262014,0,7/15/2014,1572014
BBB,2013J,392626,-63,5/13/2014,1352014,,,
BBB,2013J,392664,-15,6/30/2014,3062014,,,
BBB,2013J,392691,-57,5/19/2014,1952014,0,7/15/2014,1572014
BBB,2013J,392692,-25,6/20/2014,2062014,3,7/18/2014,1872014
BBB,2013J,392713,-43,6/2/2014,262014,,,
BBB,2013J,392733,-59,5/17/2014,1752014,,,
BBB,2013J,392756,-3,7/12/2014,1272014,,,
BBB,2013J,392802,-63,5/13/2014,1352014,-2,7/13/2014,1372014
BBB,2013J,392890,-63,5/13/2014,1352014,135,11/27/2014,27112014
BBB,2013J,392931,-44,6/1/2014,162014,94,10/17/2014,17102014
BBB,2013J,392994,-31,6/14/2014,1462014,,,
BBB,2013J,393094,-1,7/14/2014,1472014,,,
BBB,2013J,393131,-36,6/9/2014,962014,,,
BBB,2013J,393141,-49,5/27/2014,2752014,101,10/24/2014,24102014
BBB,2013J,393142,-50,5/26/2014,2652014,234,3/6/2015,632015
BBB,2013J,393150,-63,5/13/2014,1352014,0,7/15/2014,1572014
BBB,2013J,393207,-30,6/15/2014,1562014,,,
BBB,2013J,393327,-62,5/14/2014,1452014,,,
BBB,2013J,393451,-60,5/16/2014,1652014,,,
BBB,2013J,393488,-36,6/9/2014,962014,,,
BBB,2013J,393526,-53,5/23/2014,2352014,,,
BBB,2013J,393529,-38,6/7/2014,762014,,,
BBB,2013J,393682,-60,5/16/2014,1652014,0,7/15/2014,1572014
BBB,2013J,393698,-31,6/14/2014,1462014,,,
BBB,2013J,393727,-44,6/1/2014,162014,,,
BBB,2013J,393827,-21,6/24/2014,2462014,,,
BBB,2013J,393918,-60,5/16/2014,1652014,,,
BBB,2013J,393934,-58,5/18/2014,1852014,,,
BBB,2013J,394010,-29,6/16/2014,1662014,,,
BBB,2013J,394020,-60,5/16/2014,1652014,,,
BBB,2013J,394024,-46,5/30/2014,3052014,,,
BBB,2013J,394028,-46,5/30/2014,3052014,,,
BBB,2013J,394060,-56,5/20/2014,2052014,5,7/20/2014,2072014
BBB,2013J,394067,-11,7/4/2014,472014,,,
BBB,2013J,394076,-3,7/12/2014,1272014,153,12/15/2014,15122014
BBB,2013J,394082,-58,5/18/2014,1852014,0,7/15/2014,1572014
BBB,2013J,394218,-28,6/17/2014,1762014,,,
BBB,2013J,394239,-28,6/17/2014,1762014,,,
BBB,2013J,394311,-3,7/12/2014,1272014,,,
BBB,2013J,394314,-30,6/15/2014,1562014,,,
BBB,2013J,394331,-30,6/15/2014,1562014,,,
BBB,2013J,394341,-12,7/3/2014,372014,,,
BBB,2013J,394347,-29,6/16/2014,1662014,,,
BBB,2013J,394384,-59,5/17/2014,1752014,,,
BBB,2013J,394480,-58,5/18/2014,1852014,235,3/7/2015,732015
BBB,2013J,394520,-58,5/18/2014,1852014,,,
BBB,2013J,394791,-58,5/18/2014,1852014,,,
BBB,2013J,394937,-53,5/23/2014,2352014,,,
BBB,2013J,394951,-52,5/24/2014,2452014,,,
BBB,2013J,394956,-52,5/24/2014,2452014,,,
BBB,2013J,394979,-58,5/18/2014,1852014,,,
BBB,2013J,395010,-25,6/20/2014,2062014,30,8/14/2014,1482014
BBB,2013J,395073,-35,6/10/2014,1062014,,,
BBB,2013J,395107,-57,5/19/2014,1952014,,,
BBB,2013J,395164,-35,6/10/2014,1062014,,,
BBB,2013J,395169,-18,6/27/2014,2762014,,,
BBB,2013J,395188,-45,5/31/2014,3152014,,,
BBB,2013J,395229,-56,5/20/2014,2052014,,,
BBB,2013J,395288,-56,5/20/2014,2052014,,,
BBB,2013J,395320,-46,5/30/2014,3052014,,,
BBB,2013J,395358,-29,6/16/2014,1662014,,,
BBB,2013J,395367,-32,6/13/2014,1362014,,,
BBB,2013J,395373,-53,5/23/2014,2352014,,,
BBB,2013J,395374,-31,6/14/2014,1462014,-1,7/14/2014,1472014
BBB,2013J,395463,-29,6/16/2014,1662014,0,7/15/2014,1572014
BBB,2013J,395535,-45,5/31/2014,3152014,37,8/21/2014,2182014
BBB,2013J,395588,-53,5/23/2014,2352014,9,7/24/2014,2472014
BBB,2013J,395696,-53,5/23/2014,2352014,189,1/20/2015,2012015
BBB,2013J,395715,-53,5/23/2014,2352014,,,
BBB,2013J,395757,-52,5/24/2014,2452014,12,7/27/2014,2772014
BBB,2013J,395758,-53,5/23/2014,2352014,,,
BBB,2013J,395814,-31,6/14/2014,1462014,194,1/25/2015,2512015
BBB,2013J,395822,-53,5/23/2014,2352014,-5,7/10/2014,1072014
BBB,2013J,395954,-31,6/14/2014,1462014,,,
BBB,2013J,395980,-49,5/27/2014,2752014,,,
BBB,2013J,396016,-53,5/23/2014,2352014,,,
BBB,2013J,396028,-53,5/23/2014,2352014,,,
BBB,2013J,396114,-53,5/23/2014,2352014,-33,6/12/2014,1262014
BBB,2013J,396136,-53,5/23/2014,2352014,3,7/18/2014,1872014
BBB,2013J,396145,-36,6/9/2014,962014,,,
BBB,2013J,396210,-35,6/10/2014,1062014,,,
BBB,2013J,396256,-4,7/11/2014,1172014,,,
BBB,2013J,396292,-28,6/17/2014,1762014,,,
BBB,2013J,396456,-52,5/24/2014,2452014,,,
BBB,2013J,396502,-46,5/30/2014,3052014,,,
BBB,2013J,396532,-30,6/15/2014,1562014,5,7/20/2014,2072014
